date,item,sales,store
2015-10-17,GROCERY I,280530.377,1
2015-10-17,GROCERY II,1330.0,1
2015-10-17,HARDWARE,94.0,1
2015-10-17,HOME AND KITCHEN I,2396.0,1
2015-10-17,HOME AND KITCHEN II,6020.0,1
2015-10-17,HOME APPLIANCES,32.0,1
2015-10-17,HOME CARE,19379.0,1
2015-10-17,LADIESWEAR,877.0,1
2015-10-17,LAWN AND GARDEN,342.0,1
2015-10-17,LINGERIE,498.0,1
2015-10-17,"LIQUOR,WINE,BEER",8440.0,1
2015-10-17,MAGAZINES,764.0,1
2015-10-17,MEATS,20944.34704,1
2015-10-17,PERSONAL CARE,20683.0,1
2015-10-17,PET SUPPLIES,423.0,1
2015-10-17,PLAYERS AND ELECTRONICS,720.0,1
2015-10-17,POULTRY,26972.49293,1
2015-10-17,PREPARED FOODS,7393.11506,1
2015-10-17,PRODUCE,133945.612,1
2015-10-17,SCHOOL AND OFFICE SUPPLIES,115.0,1
2015-10-17,SEAFOOD,1542.725001,1
2015-10-18,AUTOMOTIVE,599.0,1
2015-10-18,BABY CARE,1.0,1
2015-10-18,BEAUTY,333.0,1
2015-10-18,BEVERAGES,255640.0,1
2015-10-18,BOOKS,0.0,1
2015-10-18,BREAD/BAKERY,41036.426,1
2015-10-18,CELEBRATION,840.0,1
2015-10-18,CLEANING,81764.0,1
2015-10-18,DAIRY,63075.0,1
2015-10-18,DELI,24087.82,1
2015-10-18,EGGS,13915.0,1
2015-10-18,FROZEN FOODS,8280.28,1
2015-10-18,GROCERY I,312644.617,1
2015-10-18,GROCERY II,1511.0,1
2015-10-18,HARDWARE,98.0,1
2015-10-18,HOME AND KITCHEN I,2230.0,1
2015-10-18,HOME AND KITCHEN II,4818.0,1
2015-10-18,HOME APPLIANCES,40.0,1
2015-10-18,HOME CARE,21633.0,1
2015-10-18,LADIESWEAR,1178.0,1
2015-10-18,LAWN AND GARDEN,346.0,1
2015-10-18,LINGERIE,503.0,1
2015-10-18,"LIQUOR,WINE,BEER",0.0,1
2015-10-18,MAGAZINES,749.0,1
2015-10-18,MEATS,21124.911955,1
2015-10-18,PERSONAL CARE,23264.0,1
2015-10-18,PET SUPPLIES,415.0,1
2015-10-18,PLAYERS AND ELECTRONICS,838.0,1
2015-10-18,POULTRY,29888.734052,1
2015-10-18,PREPARED FOODS,8000.125971,1
2015-10-18,PRODUCE,150614.1239,1
2015-10-18,SCHOOL AND OFFICE SUPPLIES,205.0,1
2015-10-18,SEAFOOD,1805.064001,1
2015-10-19,AUTOMOTIVE,341.0,1
2015-10-19,BABY CARE,2.0,1
2015-10-19,BEAUTY,189.0,1
2015-10-19,BEVERAGES,154403.0,1
2015-10-19,BOOKS,0.0,1
2015-10-19,BREAD/BAKERY,27060.081,1
2015-10-19,CELEBRATION,644.0,1
2015-10-19,CLEANING,57104.0,1
2015-10-19,DAIRY,40568.0,1
2015-10-19,DELI,15039.003,1
2015-10-19,EGGS,10403.0,1
2015-10-19,FROZEN FOODS,5274.837002,1
2015-10-19,GROCERY I,203594.256,1
2015-10-19,GROCERY II,945.0,1
2015-10-19,HARDWARE,70.0,1
2015-10-19,HOME AND KITCHEN I,1499.0,1
2015-10-19,HOME AND KITCHEN II,2756.0,1
2015-10-19,HOME APPLIANCES,30.0,1
2015-10-19,HOME CARE,13366.0,1
2015-10-19,LADIESWEAR,499.0,1
2015-10-19,LAWN AND GARDEN,161.0,1
2015-10-19,LINGERIE,356.0,1
2015-10-19,"LIQUOR,WINE,BEER",2268.0,1
2015-10-19,MAGAZINES,392.0,1
2015-10-19,MEATS,15929.063002,1
2015-10-19,PERSONAL CARE,13925.0,1
2015-10-19,PET SUPPLIES,263.0,1
2015-10-19,PLAYERS AND ELECTRONICS,415.0,1
2015-10-19,POULTRY,18598.059044,1
2015-10-19,PREPARED FOODS,5210.764988,1
2015-10-19,PRODUCE,106780.221,1
2015-10-19,SCHOOL AND OFFICE SUPPLIES,82.0,1
2015-10-19,SEAFOOD,1092.203001,1
2015-10-20,AUTOMOTIVE,349.0,1
2015-10-20,BABY CARE,0.0,1
2015-10-20,BEAUTY,186.0,1
2015-10-20,BEVERAGES,138062.0,1
2015-10-20,BOOKS,0.0,1
2015-10-20,BREAD/BAKERY,23792.747,1
2015-10-20,CELEBRATION,747.0,1
2015-10-20,CLEANING,54569.0,1
2015-10-20,DAIRY,36634.0,1
2015-10-20,DELI,13705.938,1
2015-10-20,EGGS,7674.0,1
2015-10-20,FROZEN FOODS,5266.598005,1
2015-10-20,GROCERY I,191511.262,1
2015-10-20,GROCERY II,832.0,1
2015-10-20,HARDWARE,66.0,1
2015-10-20,HOME AND KITCHEN I,1512.0,1
2015-10-20,HOME AND KITCHEN II,3064.0,1
2015-10-20,HOME APPLIANCES,17.0,1
2015-10-20,HOME CARE,12584.0,1
2015-10-20,LADIESWEAR,367.0,1
2015-10-20,LAWN AND GARDEN,195.0,1
2015-10-20,LINGERIE,327.0,1
2015-10-20,"LIQUOR,WINE,BEER",2722.0,1
2015-10-20,MAGAZINES,364.0,1
2015-10-20,MEATS,16098.405993,1
2015-10-20,PERSONAL CARE,13122.0,1
2015-10-20,PET SUPPLIES,246.0,1
2015-10-20,PLAYERS AND ELECTRONICS,377.0,1
2015-10-20,POULTRY,18183.916,1
2015-10-20,PREPARED FOODS,5153.754997,1
2015-10-20,PRODUCE,111362.9682,1
2015-10-20,SCHOOL AND OFFICE SUPPLIES,72.0,1
2015-10-20,SEAFOOD,1144.770991,1
2015-10-21,AUTOMOTIVE,302.0,1
2015-10-21,BABY CARE,0.0,1
2015-10-21,BEAUTY,175.0,1
2015-10-21,BEVERAGES,135597.0,1
2015-10-21,BOOKS,0.0,1
2015-10-21,BREAD/BAKERY,23992.55598,1
2015-10-21,CELEBRATION,714.0,1
2015-10-21,CLEANING,51146.0,1
2015-10-21,DAIRY,38840.0,1
2015-10-21,DELI,12251.342,1
2015-10-21,EGGS,7491.0,1
2015-10-21,FROZEN FOODS,5581.953983,1
2015-10-21,GROCERY I,179785.03,1
2015-10-21,GROCERY II,1097.0,1
2015-10-21,HARDWARE,59.0,1
2015-10-21,HOME AND KITCHEN I,1380.0,1
2015-10-21,HOME AND KITCHEN II,3149.0,1
2015-10-21,HOME APPLIANCES,24.0,1
2015-10-21,HOME CARE,11612.0,1
2015-10-21,LADIESWEAR,407.0,1
2015-10-21,LAWN AND GARDEN,275.0,1
2015-10-21,LINGERIE,353.0,1
2015-10-21,"LIQUOR,WINE,BEER",3052.0,1
2015-10-21,MAGAZINES,326.0,1
2015-10-21,MEATS,15148.06305,1
2015-10-21,PERSONAL CARE,11990.0,1
2015-10-21,PET SUPPLIES,235.0,1
2015-10-21,PLAYERS AND ELECTRONICS,436.0,1
2015-10-21,POULTRY,16502.53603,1
2015-10-21,PREPARED FOODS,5151.45,1
2015-10-21,PRODUCE,144549.26499,1
2015-10-21,SCHOOL AND OFFICE SUPPLIES,72.0,1
2015-10-21,SEAFOOD,1153.1500003,1
2015-10-22,AUTOMOTIVE,347.0,1
2015-10-22,BABY CARE,2.0,1
2015-10-22,BEAUTY,142.0,1
2015-10-22,BEVERAGES,114266.0,1
2015-10-22,BOOKS,0.0,1
2015-10-22,BREAD/BAKERY,20845.657,1
2015-10-22,CELEBRATION,715.0,1
2015-10-22,CLEANING,42914.0,1
2015-10-22,DAIRY,30745.0,1
2015-10-22,DELI,12106.998,1
2015-10-22,EGGS,6758.0,1
2015-10-22,FROZEN FOODS,5128.734,1
2015-10-22,GROCERY I,162364.692,1
2015-10-22,GROCERY II,937.0,1
2015-10-22,HARDWARE,50.0,1
2015-10-22,HOME AND KITCHEN I,1711.0,1
2015-10-22,HOME AND KITCHEN II,2837.0,1
2015-10-22,HOME APPLIANCES,24.0,1
2015-10-22,HOME CARE,9659.0,1
2015-10-22,LADIESWEAR,407.0,1
2015-10-22,LAWN AND GARDEN,161.0,1
2015-10-22,LINGERIE,290.0,1
2015-10-22,"LIQUOR,WINE,BEER",3389.0,1
2015-10-22,MAGAZINES,288.0,1
2015-10-22,MEATS,16462.195982,1
2015-10-22,PERSONAL CARE,9934.0,1
2015-10-22,PET SUPPLIES,200.0,1
2015-10-22,PLAYERS AND ELECTRONICS,374.0,1
2015-10-22,POULTRY,14503.56601,1
2015-10-22,PREPARED FOODS,4644.511,1
2015-10-22,PRODUCE,83880.69999,1
2015-10-22,SCHOOL AND OFFICE SUPPLIES,61.0,1
2015-10-22,SEAFOOD,871.9929993,1
2015-10-23,AUTOMOTIVE,337.0,1
2015-10-23,BABY CARE,0.0,1
2015-10-23,BEAUTY,165.0,1
2015-10-23,BEVERAGES,136944.0,1
2015-10-23,BOOKS,0.0,1
2015-10-23,BREAD/BAKERY,22771.256,1
2015-10-23,CELEBRATION,1107.0,1
2015-10-23,CLEANING,48556.0,1
2015-10-23,DAIRY,35949.0,1
2015-10-23,DELI,14984.197,1
2015-10-23,EGGS,7789.0,1
2015-10-23,FROZEN FOODS,6721.09403,1
2015-10-23,GROCERY I,177102.068,1
2015-10-23,GROCERY II,1037.0,1
2015-10-23,HARDWARE,55.0,1
2015-10-23,HOME AND KITCHEN I,1766.0,1
2015-10-23,HOME AND KITCHEN II,2802.0,1
2015-10-23,HOME APPLIANCES,17.0,1
2015-10-23,HOME CARE,10732.0,1
2015-10-23,LADIESWEAR,440.0,1
2015-10-23,LAWN AND GARDEN,305.0,1
2015-10-23,LINGERIE,391.0,1
2015-10-23,"LIQUOR,WINE,BEER",6705.0,1
2015-10-23,MAGAZINES,353.0,1
2015-10-23,MEATS,22633.564995,1
2015-10-23,PERSONAL CARE,10437.0,1
2015-10-23,PET SUPPLIES,258.0,1
2015-10-23,PLAYERS AND ELECTRONICS,377.0,1
2015-10-23,POULTRY,23825.02498,1
2015-10-23,PREPARED FOODS,5649.383001,1
2015-10-23,PRODUCE,97246.4072,1
2015-10-23,SCHOOL AND OFFICE SUPPLIES,50.0,1
2015-10-23,SEAFOOD,1535.610994,1
2015-10-24,AUTOMOTIVE,484.0,1
2015-10-24,BABY CARE,0.0,1
2015-10-24,BEAUTY,283.0,1
2015-10-24,BEVERAGES,196368.0,1
2015-10-24,BOOKS,0.0,1
2015-10-24,BREAD/BAKERY,29709.74398,1
2015-10-24,CELEBRATION,1319.0,1
2015-10-24,CLEANING,65826.0,1
2015-10-24,DAIRY,49209.0,1
2015-10-24,DELI,18591.074,1
2015-10-24,EGGS,10159.0,1
2015-10-24,FROZEN FOODS,10108.203,1
2015-10-24,GROCERY I,244223.171,1
2015-10-24,GROCERY II,1230.0,1
2015-10-24,HARDWARE,72.0,1
2015-10-24,HOME AND KITCHEN I,2373.0,1
2015-10-24,HOME AND KITCHEN II,5605.0,1
2015-10-24,HOME APPLIANCES,47.0,1
2015-10-24,HOME CARE,16420.0,1
2015-10-24,LADIESWEAR,807.0,1
2015-10-24,LAWN AND GARDEN,340.0,1
2015-10-24,LINGERIE,429.0,1
2015-10-24,"LIQUOR,WINE,BEER",9068.0,1
2015-10-24,MAGAZINES,599.0,1
2015-10-24,MEATS,19961.871967,1
2015-10-24,PERSONAL CARE,17366.0,1
2015-10-24,PET SUPPLIES,393.0,1
2015-10-24,PLAYERS AND ELECTRONICS,623.0,1
2015-10-24,POULTRY,23623.752,1
2015-10-24,PREPARED FOODS,6808.415975,1
2015-10-24,PRODUCE,126398.1947,1
2015-10-24,SCHOOL AND OFFICE SUPPLIES,110.0,1
2015-10-24,SEAFOOD,1396.283999,1
2015-10-25,AUTOMOTIVE,601.0,1
2015-10-25,BABY CARE,0.0,1
2015-10-25,BEAUTY,350.0,1
2015-10-25,BEVERAGES,247406.0,1
2015-10-25,BOOKS,0.0,1
2015-10-25,BREAD/BAKERY,38180.183,1
2015-10-25,CELEBRATION,920.0,1
2015-10-25,CLEANING,75223.0,1
2015-10-25,DAIRY,59897.0,1
2015-10-25,DELI,23058.571,1
2015-10-25,EGGS,12914.0,1
2015-10-25,FROZEN FOODS,8400.394980000001,1
2015-10-25,GROCERY I,292532.473,1
2015-10-25,GROCERY II,1403.0,1
2015-10-25,HARDWARE,71.0,1
2015-10-25,HOME AND KITCHEN I,2129.0,1
2015-10-25,HOME AND KITCHEN II,4247.0,1
2015-10-25,HOME APPLIANCES,41.0,1
2015-10-25,HOME CARE,19919.0,1
2015-10-25,LADIESWEAR,1213.0,1
2015-10-25,LAWN AND GARDEN,282.0,1
2015-10-25,LINGERIE,488.0,1
2015-10-25,"LIQUOR,WINE,BEER",0.0,1
2015-10-25,MAGAZINES,585.0,1
2015-10-25,MEATS,21354.95797,1
2015-10-25,PERSONAL CARE,22119.0,1
2015-10-25,PET SUPPLIES,427.0,1
2015-10-25,PLAYERS AND ELECTRONICS,725.0,1
2015-10-25,POULTRY,27023.562065,1
2015-10-25,PREPARED FOODS,7322.386038,1
2015-10-25,PRODUCE,148156.0749,1
2015-10-25,SCHOOL AND OFFICE SUPPLIES,147.0,1
2015-10-25,SEAFOOD,1647.539,1
2015-10-26,AUTOMOTIVE,317.0,1
2015-10-26,BABY CARE,0.0,1
2015-10-26,BEAUTY,182.0,1
2015-10-26,BEVERAGES,146756.0,1
2015-10-26,BOOKS,0.0,1
2015-10-26,BREAD/BAKERY,24681.438,1
2015-10-26,CELEBRATION,573.0,1
2015-10-26,CLEANING,50289.0,1
2015-10-26,DAIRY,37734.0,1
2015-10-26,DELI,13282.66602,1
2015-10-26,EGGS,10764.0,1
2015-10-26,FROZEN FOODS,5045.699998,1
2015-10-26,GROCERY I,187140.097,1
2015-10-26,GROCERY II,913.0,1
2015-10-26,HARDWARE,60.0,1
2015-10-26,HOME AND KITCHEN I,1570.0,1
2015-10-26,HOME AND KITCHEN II,1378.0,1
2015-10-26,HOME APPLIANCES,34.0,1
2015-10-26,HOME CARE,12229.0,1
2015-10-26,LADIESWEAR,422.0,1
2015-10-26,LAWN AND GARDEN,142.0,1
2015-10-26,LINGERIE,360.0,1
2015-10-26,"LIQUOR,WINE,BEER",2232.0,1
2015-10-26,MAGAZINES,288.0,1
2015-10-26,MEATS,14915.904058,1
2015-10-26,PERSONAL CARE,12583.0,1
2015-10-26,PET SUPPLIES,231.0,1
2015-10-26,PLAYERS AND ELECTRONICS,401.0,1
2015-10-26,POULTRY,16209.21695,1
2015-10-26,PREPARED FOODS,4905.827008,1
2015-10-26,PRODUCE,103145.8643,1
2015-10-26,SCHOOL AND OFFICE SUPPLIES,62.0,1
2015-10-26,SEAFOOD,1067.639004,1
2015-10-27,AUTOMOTIVE,358.0,1
2015-10-27,BABY CARE,0.0,1
2015-10-27,BEAUTY,178.0,1
2015-10-27,BEVERAGES,119431.0,1
2015-10-27,BOOKS,0.0,1
2015-10-27,BREAD/BAKERY,21473.90398,1
2015-10-27,CELEBRATION,689.0,1
2015-10-27,CLEANING,44102.0,1
2015-10-27,DAIRY,31917.0,1
2015-10-27,DELI,9903.491,1
2015-10-27,EGGS,7221.0,1
2015-10-27,FROZEN FOODS,4906.357011,1
2015-10-27,GROCERY I,181811.45,1
2015-10-27,GROCERY II,841.0,1
2015-10-27,HARDWARE,49.0,1
2015-10-27,HOME AND KITCHEN I,2261.0,1
2015-10-27,HOME AND KITCHEN II,1495.0,1
2015-10-27,HOME APPLIANCES,25.0,1
2015-10-27,HOME CARE,10484.0,1
2015-10-27,LADIESWEAR,421.0,1
2015-10-27,LAWN AND GARDEN,220.0,1
2015-10-27,LINGERIE,321.0,1
2015-10-27,"LIQUOR,WINE,BEER",2314.0,1
2015-10-27,MAGAZINES,253.0,1
2015-10-27,MEATS,13482.25599,1
2015-10-27,PERSONAL CARE,10708.0,1
2015-10-27,PET SUPPLIES,200.0,1
2015-10-27,PLAYERS AND ELECTRONICS,384.0,1
2015-10-27,POULTRY,15165.76003,1
2015-10-27,PREPARED FOODS,4566.469998,1
2015-10-27,PRODUCE,100820.10107,1
2015-10-27,SCHOOL AND OFFICE SUPPLIES,55.0,1
2015-10-27,SEAFOOD,1009.311996,1
2015-10-28,AUTOMOTIVE,375.0,1
2015-10-28,BABY CARE,0.0,1
2015-10-28,BEAUTY,153.0,1
2015-10-28,BEVERAGES,120395.0,1
2015-10-28,BOOKS,0.0,1
2015-10-28,BREAD/BAKERY,21058.75997,1
2015-10-28,CELEBRATION,735.0,1
2015-10-28,CLEANING,44614.0,1
2015-10-28,DAIRY,34353.0,1
2015-10-28,DELI,8590.891,1
2015-10-28,EGGS,6587.0,1
2015-10-28,FROZEN FOODS,5174.073,1
2015-10-28,GROCERY I,163936.873,1
2015-10-28,GROCERY II,951.0,1
2015-10-28,HARDWARE,66.0,1
2015-10-28,HOME AND KITCHEN I,1555.0,1
2015-10-28,HOME AND KITCHEN II,1436.0,1
2015-10-28,HOME APPLIANCES,19.0,1
2015-10-28,HOME CARE,10270.0,1
2015-10-28,LADIESWEAR,443.0,1
2015-10-28,LAWN AND GARDEN,288.0,1
2015-10-28,LINGERIE,334.0,1
2015-10-28,"LIQUOR,WINE,BEER",2859.0,1
2015-10-28,MAGAZINES,312.0,1
2015-10-28,MEATS,12802.58,1
2015-10-28,PERSONAL CARE,10355.0,1
2015-10-28,PET SUPPLIES,226.0,1
2015-10-28,PLAYERS AND ELECTRONICS,376.0,1
2015-10-28,POULTRY,15445.749995,1
2015-10-28,PREPARED FOODS,4745.793991,1
2015-10-28,PRODUCE,129843.7033,1
2015-10-28,SCHOOL AND OFFICE SUPPLIES,53.0,1
2015-10-28,SEAFOOD,1034.6979992,1
2015-10-29,AUTOMOTIVE,309.0,1
2015-10-29,BABY CARE,0.0,1
2015-10-29,BEAUTY,136.0,1
2015-10-29,BEVERAGES,110449.0,1
2015-10-29,BOOKS,0.0,1
2015-10-29,BREAD/BAKERY,18909.823,1
2015-10-29,CELEBRATION,744.0,1
2015-10-29,CLEANING,40420.0,1
2015-10-29,DAIRY,27939.0,1
2015-10-29,DELI,8393.111,1
2015-10-29,EGGS,6511.0,1
2015-10-29,FROZEN FOODS,5141.766996,1
2015-10-29,GROCERY I,155256.371,1
2015-10-29,GROCERY II,755.0,1
2015-10-29,HARDWARE,41.0,1
2015-10-29,HOME AND KITCHEN I,1538.0,1
2015-10-29,HOME AND KITCHEN II,1226.0,1
2015-10-29,HOME APPLIANCES,23.0,1
2015-10-29,HOME CARE,8742.0,1
2015-10-29,LADIESWEAR,358.0,1
2015-10-29,LAWN AND GARDEN,185.0,1
2015-10-29,LINGERIE,325.0,1
2015-10-29,"LIQUOR,WINE,BEER",3777.0,1
2015-10-29,MAGAZINES,219.0,1
2015-10-29,MEATS,14648.205052,1
2015-10-29,PERSONAL CARE,9496.0,1
2015-10-29,PET SUPPLIES,211.0,1
2015-10-29,PLAYERS AND ELECTRONICS,346.0,1
2015-10-29,POULTRY,13457.241022,1
2015-10-29,PREPARED FOODS,4453.130999,1
2015-10-29,PRODUCE,76896.39885,1
2015-10-29,SCHOOL AND OFFICE SUPPLIES,55.0,1
2015-10-29,SEAFOOD,899.0209996,1
2015-10-30,AUTOMOTIVE,393.0,1
2015-10-30,BABY CARE,0.0,1
2015-10-30,BEAUTY,167.0,1
2015-10-30,BEVERAGES,136186.0,1
2015-10-30,BOOKS,0.0,1
2015-10-30,BREAD/BAKERY,21223.536,1
2015-10-30,CELEBRATION,870.0,1
2015-10-30,CLEANING,49201.0,1
2015-10-30,DAIRY,34015.0,1
2015-10-30,DELI,11801.844,1
2015-10-30,EGGS,8285.0,1
2015-10-30,FROZEN FOODS,7471.498968,1
2015-10-30,GROCERY I,184025.813,1
2015-10-30,GROCERY II,929.0,1
2015-10-30,HARDWARE,52.0,1
2015-10-30,HOME AND KITCHEN I,1905.0,1
2015-10-30,HOME AND KITCHEN II,1351.0,1
2015-10-30,HOME APPLIANCES,22.0,1
2015-10-30,HOME CARE,11425.0,1
2015-10-30,LADIESWEAR,377.0,1
2015-10-30,LAWN AND GARDEN,362.0,1
2015-10-30,LINGERIE,361.0,1
2015-10-30,"LIQUOR,WINE,BEER",7374.0,1
2015-10-30,MAGAZINES,281.0,1
2015-10-30,MEATS,21133.029108,1
2015-10-30,PERSONAL CARE,12651.0,1
2015-10-30,PET SUPPLIES,303.0,1
2015-10-30,PLAYERS AND ELECTRONICS,420.0,1
2015-10-30,POULTRY,23532.03103,1
2015-10-30,PREPARED FOODS,5327.40799,1
2015-10-30,PRODUCE,93025.0571,1
2015-10-30,SCHOOL AND OFFICE SUPPLIES,43.0,1
2015-10-30,SEAFOOD,1362.6740027,1
2015-10-31,AUTOMOTIVE,581.0,1
2015-10-31,BABY CARE,0.0,1
2015-10-31,BEAUTY,325.0,1
2015-10-31,BEVERAGES,200340.0,1
2015-10-31,BOOKS,0.0,1
2015-10-31,BREAD/BAKERY,27508.4649,1
2015-10-31,CELEBRATION,1061.0,1
2015-10-31,CLEANING,77089.0,1
2015-10-31,DAIRY,49263.0,1
2015-10-31,DELI,16790.667,1
2015-10-31,EGGS,10455.0,1
2015-10-31,FROZEN FOODS,10338.917,1
2015-10-31,GROCERY I,283224.663,1
2015-10-31,GROCERY II,1196.0,1
2015-10-31,HARDWARE,75.0,1
2015-10-31,HOME AND KITCHEN I,2343.0,1
2015-10-31,HOME AND KITCHEN II,2201.0,1
2015-10-31,HOME APPLIANCES,32.0,1
2015-10-31,HOME CARE,19522.0,1
2015-10-31,LADIESWEAR,779.0,1
2015-10-31,LAWN AND GARDEN,467.0,1
2015-10-31,LINGERIE,535.0,1
2015-10-31,"LIQUOR,WINE,BEER",12432.0,1
2015-10-31,MAGAZINES,349.0,1
2015-10-31,MEATS,19602.747989,1
2015-10-31,PERSONAL CARE,22542.0,1
2015-10-31,PET SUPPLIES,498.0,1
2015-10-31,PLAYERS AND ELECTRONICS,709.0,1
2015-10-31,POULTRY,24920.146015,1
2015-10-31,PREPARED FOODS,7325.353974,1
2015-10-31,PRODUCE,121896.619,1
2015-10-31,SCHOOL AND OFFICE SUPPLIES,79.0,1
2015-10-31,SEAFOOD,1476.273,1
2015-11-01,AUTOMOTIVE,590.0,1
2015-11-01,BABY CARE,1.0,1
2015-11-01,BEAUTY,327.0,1
2015-11-01,BEVERAGES,178923.0,1
2015-11-01,BOOKS,0.0,1
2015-11-01,BREAD/BAKERY,26373.13,1
2015-11-01,CELEBRATION,919.0,1
2015-11-01,CLEANING,68178.0,1
2015-11-01,DAIRY,44156.0,1
2015-11-01,DELI,15516.052,1
2015-11-01,EGGS,10046.0,1
2015-11-01,FROZEN FOODS,8056.538998,1
2015-11-01,GROCERY I,256824.33,1
2015-11-01,GROCERY II,1004.0,1
2015-11-01,HARDWARE,64.0,1
2015-11-01,HOME AND KITCHEN I,1943.0,1
2015-11-01,HOME AND KITCHEN II,1609.0,1
2015-11-01,HOME APPLIANCES,23.0,1
2015-11-01,HOME CARE,17971.0,1
2015-11-01,LADIESWEAR,684.0,1
2015-11-01,LAWN AND GARDEN,597.0,1
2015-11-01,LINGERIE,460.0,1
2015-11-01,"LIQUOR,WINE,BEER",5061.0,1
2015-11-01,MAGAZINES,271.0,1
2015-11-01,MEATS,17852.717969,1
2015-11-01,PERSONAL CARE,20966.0,1
2015-11-01,PET SUPPLIES,364.0,1
2015-11-01,PLAYERS AND ELECTRONICS,574.0,1
2015-11-01,POULTRY,24088.95301,1
2015-11-01,PREPARED FOODS,6052.45004,1
2015-11-01,PRODUCE,108396.61502,1
2015-11-01,SCHOOL AND OFFICE SUPPLIES,92.0,1
2015-11-01,SEAFOOD,1266.601,1
2015-11-02,AUTOMOTIVE,502.0,1
2015-11-02,BABY CARE,0.0,1
2015-11-02,BEAUTY,285.0,1
2015-11-02,BEVERAGES,166253.0,1
2015-11-02,BOOKS,0.0,1
2015-11-02,BREAD/BAKERY,23964.951,1
2015-11-02,CELEBRATION,685.0,1
2015-11-02,CLEANING,63143.0,1
2015-11-02,DAIRY,41393.0,1
2015-11-02,DELI,14491.347,1
2015-11-02,EGGS,10481.0,1
2015-11-02,FROZEN FOODS,7821.087998,1
2015-11-02,GROCERY I,232887.607,1
2015-11-02,GROCERY II,1003.0,1
2015-11-02,HARDWARE,89.0,1
2015-11-02,HOME AND KITCHEN I,1683.0,1
2015-11-02,HOME AND KITCHEN II,1243.0,1
2015-11-02,HOME APPLIANCES,35.0,1
2015-11-02,HOME CARE,16062.0,1
2015-11-02,LADIESWEAR,670.0,1
2015-11-02,LAWN AND GARDEN,436.0,1
2015-11-02,LINGERIE,406.0,1
2015-11-02,"LIQUOR,WINE,BEER",7926.0,1
2015-11-02,MAGAZINES,209.0,1
2015-11-02,MEATS,16943.136028,1
2015-11-02,PERSONAL CARE,18361.0,1
2015-11-02,PET SUPPLIES,373.0,1
2015-11-02,PLAYERS AND ELECTRONICS,631.0,1
2015-11-02,POULTRY,21782.37113,1
2015-11-02,PREPARED FOODS,6040.363975,1
2015-11-02,PRODUCE,105348.7268,1
2015-11-02,SCHOOL AND OFFICE SUPPLIES,84.0,1
2015-11-02,SEAFOOD,1317.204001,1
2015-11-03,AUTOMOTIVE,626.0,1
2015-11-03,BABY CARE,0.0,1
2015-11-03,BEAUTY,419.0,1
2015-11-03,BEVERAGES,233975.0,1
2015-11-03,BOOKS,0.0,1
2015-11-03,BREAD/BAKERY,33558.755,1
2015-11-03,CELEBRATION,688.0,1
2015-11-03,CLEANING,86132.0,1
2015-11-03,DAIRY,56996.0,1
2015-11-03,DELI,19604.596,1
2015-11-03,EGGS,12314.0,1
2015-11-03,FROZEN FOODS,8688.73501,1
2015-11-03,GROCERY I,312993.707,1
2015-11-03,GROCERY II,1212.0,1
2015-11-03,HARDWARE,78.0,1
2015-11-03,HOME AND KITCHEN I,3251.0,1
2015-11-03,HOME AND KITCHEN II,1536.0,1
2015-11-03,HOME APPLIANCES,50.0,1
2015-11-03,HOME CARE,21529.0,1
2015-11-03,LADIESWEAR,1038.0,1
2015-11-03,LAWN AND GARDEN,352.0,1
2015-11-03,LINGERIE,610.0,1
2015-11-03,"LIQUOR,WINE,BEER",0.0,1
2015-11-03,MAGAZINES,235.0,1
2015-11-03,MEATS,20619.794956,1
2015-11-03,PERSONAL CARE,25241.0,1
2015-11-03,PET SUPPLIES,456.0,1
2015-11-03,PLAYERS AND ELECTRONICS,792.0,1
2015-11-03,POULTRY,27945.712971,1
2015-11-03,PREPARED FOODS,7015.37002,1
2015-11-03,PRODUCE,153780.87303000002,1
2015-11-03,SCHOOL AND OFFICE SUPPLIES,110.0,1
2015-11-03,SEAFOOD,1591.588999,1
2015-11-04,AUTOMOTIVE,372.0,1
2015-11-04,BABY CARE,0.0,1
2015-11-04,BEAUTY,259.0,1
2015-11-04,BEVERAGES,175193.0,1
2015-11-04,BOOKS,0.0,1
2015-11-04,BREAD/BAKERY,28335.09,1
2015-11-04,CELEBRATION,739.0,1
2015-11-04,CLEANING,68565.0,1
2015-11-04,DAIRY,46943.0,1
2015-11-04,DELI,14297.11301,1
2015-11-04,EGGS,11285.0,1
2015-11-04,FROZEN FOODS,6390.299998,1
2015-11-04,GROCERY I,243346.024,1
2015-11-04,GROCERY II,1127.0,1
2015-11-04,HARDWARE,52.0,1
2015-11-04,HOME AND KITCHEN I,1492.0,1
2015-11-04,HOME AND KITCHEN II,1159.0,1
2015-11-04,HOME APPLIANCES,18.0,1
2015-11-04,HOME CARE,16161.0,1
2015-11-04,LADIESWEAR,536.0,1
2015-11-04,LAWN AND GARDEN,223.0,1
2015-11-04,LINGERIE,469.0,1
2015-11-04,"LIQUOR,WINE,BEER",3085.0,1
2015-11-04,MAGAZINES,157.0,1
2015-11-04,MEATS,17776.97901,1
2015-11-04,PERSONAL CARE,18026.0,1
2015-11-04,PET SUPPLIES,293.0,1
2015-11-04,PLAYERS AND ELECTRONICS,502.0,1
2015-11-04,POULTRY,22202.934937,1
2015-11-04,PREPARED FOODS,5640.09698,1
